titles,links
??华中科技大学校友任中国大唐集团有限公司总经理！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651043002&idx=2&sn=c15336b4a4a03ce8d4d2be4078770995&chksm=bd719db28a0614a4b00b44a861be4318909e51e6a19a09260400cbddbf0a4bb0471a92e5d63c#rd
技术分享：电力电子系统电磁状态感知与集成,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651043002&idx=3&sn=6d4d89efcfe3e6bbae17bfa6998c50ce&chksm=bd719db28a0614a4ee21b8111683198d83dd57463bc28b098c42d32df97f676d174afab30e22#rd
?2022年电网暑期实习启动！9个城市31个岗位实习4周，实习补贴+实习证明，限定学生！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042970&idx=1&sn=d79364037c3f69ebc122af2d7639dbbd&chksm=bd719d928a061484a963d4acde45b4f4016b09c4194e95abb019e19ee38f122bc2d510ed996a#rd
祝贺，全球仅6位！清华大学与华北电力大学5名博士生荣获2021年IEEE DEIS Graduate Fellowship奖励！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042970&idx=2&sn=6cae55340e64fab61ca6b21a9561f3e4&chksm=bd719d928a0614848063f74e2749249267325e5b83cd1d746b22f7dea0c8abbbf121aadbc65b#rd
【典型案例】一条110千伏线路鸟害跳闸,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042970&idx=3&sn=b152b2e76425ac065c14b4e61e50aa0d&chksm=bd719d928a061484adb9c8b4817ff45088d3cbe31f476651ec251c72ecaeb5525c4cb46b1ba4#rd
两大电网旗下上市公司及盈利情况简介,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042949&idx=2&sn=baf50dea9b2cebd415ba5d25d6060851&chksm=bd719d8d8a06149b677bf712099957a2f0b6fc49dddb1804f730e1dcf616ce3df3c26fbcea19#rd
?国内外输电铁塔汇总，千奇百怪，你都认识吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042949&idx=3&sn=38e1c7ce3b4fa196de3a3e89b50e23c2&chksm=bd719d8d8a06149b8b458d4da941a69abd7e9a481566bf2217345b8580a0a5ddf4b20411c8a5#rd
可见、可量、可管、可控，看EBO 2022如何开启楼宇零碳未来,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042865&idx=1&sn=013de1c70e0556b5a76ccfbfe3c9f150&chksm=bd719d398a06142f6542c87d44a4fb0c10826b3ee6d428478af8df4c47eea0e21f6c446ff648#rd
祝贺！吴维韩教授获2022年度“顾毓琇电机工程奖”,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042865&idx=2&sn=2aa46e5a55bdf1d0e124beeebcbee03b&chksm=bd719d398a06142fe4e1b045603e54d7e2ea816f94ba85846eef06d37b7e03a0ef335ff43966#rd
电场耦合式无线电能传输技术的研究综述,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042865&idx=3&sn=731b309320557beaaee3e5311d6be0f2&chksm=bd719d398a06142f97281dea674af4b38e03b28a957d964c7305e346d6745a29b8135b763138#rd
优秀！电气工程国家奖学金获奖学生的2名优秀代表来啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042839&idx=1&sn=01f581916ab1a9bce758313605dfb259&chksm=bd719d1f8a0614095695203f7911935a0d65072b975d180ee789f0572a43101f0576ce0176ea#rd
企业 | 在矽力杰上班是一种什么样的感受！？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042839&idx=2&sn=9331b3c434dec6c5a9fc96b140122d95&chksm=bd719d1f8a0614099a3b616a1d001a7af57dafd3b745b308e52c222ccf76d3ae304c62dde753#rd
如何准确测量接地电阻?,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042839&idx=3&sn=7cd8f3496903c7246a1e3c96ef89b374&chksm=bd719d1f8a061409837bbc7b14ea0b0ad614d0a36b0b4e55c804009e103bccf6221b6e29378d#rd
电气Top名校诚邀海内外优秀学者加盟！这类青年人才科研配套经费200万起！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042804&idx=1&sn=7cd1132cc395aeadbd2ba3e4db92fb47&chksm=bd719afc8a0613eaab9529728c1ea9a00f615882c24f905605c770ccac1282b873ce3b2c61e4#rd
企业 | 在合肥阳光电源工作是一种怎样的体验？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042804&idx=2&sn=370be0d9742a7c8a5b2554434367135a&chksm=bd719afc8a0613eab8c1e17ea7f4fe81151d45e7b325f662e612fbc21dffd97286fd63ae5ef4#rd
碳化硅器件并联软开关,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042804&idx=3&sn=5eff729c5afb416a98e0f4256e25a6d0&chksm=bd719afc8a0613ea28ee1e7af0cc7f0836e2a1711c2652f91f094cdbdd2abce5f73b2fb440b6#rd
速看，最新电气工程学科全球评级出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042784&idx=1&sn=1de12613d17dc078ed9a11749c4f1cc2&chksm=bd719ae88a0613fe65029276196c7c91c1534ec2862eee286b0d798958c61438c5c9a924aa8a#rd
缅甸军方执政团单方面取消我国企业光伏项目，并将阳光、隆基、国电投等列入“黑名单”,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042784&idx=2&sn=dd2f897460f53142aefbcbe3c34152ab&chksm=bd719ae88a0613fe0edf474aa6175bd3fc0937123530024211f5c0da15ad13815318d8fd3463#rd
下一个70年电力电子可能需要面对哪些挑战？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042784&idx=3&sn=e9520e3fce349d4c11970c03635bc59f&chksm=bd719ae88a0613fefc8fc3908b67dbfb32148964ae09c52a6ac9dd5d6f249a0f9f44a45d5c7d#rd
电网能有50万年薪吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042767&idx=1&sn=d71b112d9b7deaa3adf6a61bb02228c5&chksm=bd719ac78a0613d1b00db0d7232463bfbe377f69606ae90f0923e7b5859d06d92f0bd2b7bc17#rd
第十七届中国电工技术学会学术年会征文通知,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042767&idx=2&sn=98de1725050164d4203dca42e3fffd6c&chksm=bd719ac78a0613d1e3c0a6aa2fad9e4a89f82e01c328335493a851c3698e9c1d094366b48d99#rd
“电”有多快，你知道吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042767&idx=3&sn=f0e427268d7122d3ffefec30c61e77d1&chksm=bd719ac78a0613d1b414368038885bb6e7a3dd722f1982e7acb5ebf01c0ccce66e97b70a95c9#rd
为什么要娶就娶电力女！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042735&idx=1&sn=40edf839c743a79b07ea124b4412a4e7&chksm=bd719aa78a0613b16f00fdf431ca33bc3d7d97482835982c2489e6dae29696ab03be0932a758#rd
西门子强到没朋友！100年前为中国建的发电机组还正常运转,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042735&idx=2&sn=6272538bef767d5a4ff6182b956a99c9&chksm=bd719aa78a0613b1e0f8b22b7539739fce01a2a0f68fb6a809c29fbd93da04b9e71b7b86205d#rd
前沿 | 熊连松?：变流器系统主动支撑电网频率稳定关键技术,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042735&idx=3&sn=8ab83cd597fc585e7f336dc7ab080d0c&chksm=bd719aa78a0613b1d9751068cceb50f1095598a2f9691219d603545e0cbbfc08fb7d91857995#rd
牛！这所学校两个宿舍9人保研985、211等名校，满屏都是优秀的人！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042706&idx=1&sn=5d8606a5f828a9cd0bf1fb4aea2bc2ad&chksm=bd719a9a8a06138c0dfa23823d49c6895a12e60e46f5f51170f452d39e8a855d1f75b1ce4a13#rd
中国工控自动化行业概览,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042706&idx=2&sn=7d21fef57e4a612144f98b0dcaee9fa2&chksm=bd719a9a8a06138cac110a6a420501f2d70d84790250dcdbde97a5de4543a46ec437032d2caf#rd
身边的供电设备——配电变压器,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042706&idx=3&sn=81c0c6c1600b7886e4afa37ebbb452d3&chksm=bd719a9a8a06138c475ab70c3d41c3694ac393dcef769005158c5c06900ea4a556b6ca5496de#rd
电力电子Top院校电气硕士就业情况出炉！电气毕业去哪儿？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042685&idx=1&sn=c104c2be08bacbd5e0063f327cb0afce&chksm=bd719a758a061363b711cbcb92c40e8964b5980d1b790057efc0e8cfc9995ed0706da04782ac#rd
GE、西门子、施耐德电气、ABB、国网、南网等工业电气自动化企业2021年第四季度和全年业绩,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042685&idx=2&sn=42900e01338a43bd55b7a2e30b9d344d&chksm=bd719a758a061363334ca03e8fbaedebecbf00ae00c89c927229884c08c4347a7cf2950cf9f9#rd
多大功率的电机需要降压启动？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042685&idx=3&sn=b28ee55f3ee81a25cacbede5495a25d0&chksm=bd719a758a061363e4389e2ba2062e4032c31e48139dd92fde36a0da67288a4b80231926121a#rd
知乎百万阅读：为什么大多数电气学生选一年18w的电网，也不选一年30w的华为？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042660&idx=1&sn=476f6d515d1e1d1c0f93d675030c2011&chksm=bd719a6c8a06137a9a8ebed830397905e834d1df5fa432e446f21bb9aea6e30e6849bf9508a4#rd
?全国电力电子最高水平大学生竞赛特等奖简介：南京理工大学团队,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042660&idx=2&sn=e74a73b699e4460dbe73570c7d2ea417&chksm=bd719a6c8a06137adc95237ffd5222cc2e3770d5a01dc06aef71f9c47cb0f1f6f811d3df24ed#rd
开关柜凝露、绝缘受潮原因及预防措施,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042660&idx=3&sn=4c74946a1fbe76f04b2e0c8793da35bb&chksm=bd719a6c8a06137a6716654a4d5427962bf33c93c0e344fcad5d64bf223b1e9eac8fb89d8a9e#rd
祝贺！电气领域再新增一位院士，来自清华大学！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042606&idx=1&sn=42c7f8094b3ecf39bdd8215839017eb0&chksm=bd719a268a06133084a801ba576d944f8f57eda39c19667ebcb1d66b261ccb6c587a9729f1e8#rd
太有才了！等候多时的电气版《处处电》来啦~,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042606&idx=2&sn=775b0440827f3f8384d15347ea032a70&chksm=bd719a268a061330eabf54601f4e474c2044c1a3e52ca4e868298a5fcc3acbaf555321e285ac#rd
知识分享：供电系统的保护接地与防雷,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042606&idx=3&sn=3bf4238af9363d28e43cde9fc1efdbd7&chksm=bd719a268a0613308415c39ab38b6ad648a907990d8fa928a2e1d0253b2987ca29ad4c782b15#rd
祝贺！电气领域新增一位院士！来自这所高校！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042417&idx=1&sn=0621cf07b39ce5f180f1b966d13c5aa0&chksm=bd719b798a06126f34b751174ab69141cba8f712ffe7d6b72fd5aaa7ceafb3130e6872ac2833#rd
收藏！美国高校中的电力电子教师,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042417&idx=2&sn=f2b72967d39aff3aca8bad7de2cd71ba&chksm=bd719b798a06126f4220dd7a78ad30fef4b431164e05aec2293eceebd9b776ab46b70e8da2cc#rd
电气控制原理动图22张，超赞！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042417&idx=3&sn=090d1853b2a563eea142dd1184e1f108&chksm=bd719b798a06126f6ce74223ef9620038b2ccbb3e62716dfb26a98dbf33f86badfffcb6e588d#rd
统计∣58所电气名校2022年考研复试线汇总（内含近4年分数线汇总）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042383&idx=2&sn=e85f57841b16f62c8fa3b653ec3a97dd&chksm=bd719b478a0612517f985a1a64fdd5a8d662a4a3a12ece11c8b42ccc4196ce6f0baebd9eac04#rd
新型智能变电站建设总结，各种新技术应用,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042383&idx=3&sn=3ecfdb483716f3b3f7e788297200cc2f&chksm=bd719b478a0612511f7f4d6240d2795d8dfad108fd77231c328b99106b61082fce3ed18ccf7d#rd
电气工程毕业的你收入多少，毕业于哪所学校？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042354&idx=1&sn=cf7c297b3c12be04fd444185fbff36a6&chksm=bd719b3a8a06122c592ff4a2aa3dbc891cd5340c20a71cbd3f407d0b11944d8cd3b30847f794#rd
为什么要嫁就嫁电力男！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042354&idx=2&sn=12d76062ccebb7fddec10e5ad7f7bdfb&chksm=bd719b3a8a06122c43a3ff85a2ca085fc0e45512d4dd4901239655efbc5068066bac7a380cf2#rd
为什么我那么努力学模电，还是学不好？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042354&idx=3&sn=b5e7f3a387ccf337244bb4041afdf148&chksm=bd719b3a8a06122c5cfd9af8080d8b13c73c211baef40f5f497fd4abc9514b2e1e81e6a9c210#rd
巧用温度判断设备故障，满满干货，建议收藏转发！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042321&idx=1&sn=0c7dd4e3bac54bc5c012ba929f5d9b83&chksm=bd719b198a06120f1d511bebe0ec2d6ee0782111fadd94fe9a0024b4f9e90f6472b5309082e6#rd
中国芯片独角兽公司（100家）（更新）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042321&idx=2&sn=7a4e48f6384053d37f5911b7daf07d3d&chksm=bd719b198a06120f4c3b8df300b502716e8779b9b8e935b9d0121e85420060d71cb29b6c7068#rd
工控电气：如何独立设计一个完整的PLC应用系统？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042321&idx=3&sn=d84f224f9de55e5e120551a08f62e808&chksm=bd719b198a06120f2ac9ef49b7dfd4e53109c3786f9d64100331685910dbe8aa7e94b56d5b0a#rd
干货！电气毕业6年年薪50万的经验分享！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042296&idx=1&sn=45ad2760ba957587b865650bf30c92c8&chksm=bd7198f08a0611e6bcfc2f3ef30816217b7da28d1505cd23e6410d47dcc4f4b48a8a4a5413ea#rd
?国网待遇较好的几个省公司2022第一批录取数据分析（七）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042296&idx=2&sn=bb5df5141b46d25e15935a0418d770a7&chksm=bd7198f08a0611e62f078b0f6ee4a40a48415e7806db9042a8d1ee9c9ac009224fc795ea1599#rd
VRM多相BUCK变换器功率级技术演进及DrMOS特点,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042296&idx=3&sn=d4b9cd1c4b83a88b9d3220615faf5cfe&chksm=bd7198f08a0611e648a5d0b3d860213f4dac8ce387cc96bf4b32266dca57454bf08337d503b6#rd
继任者的考验｜软起动器的1V4大场面，这个“新人”来势汹汹,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042276&idx=1&sn=a03155f8a3c37c35524b960406736812&chksm=bd7198ec8a0611fa3ea870b604b6c521ed4fb302e3e9964d78bb454c17ba15a47282f4a074b0#rd
速看，国网待遇较好的几个省公司2022第一批录取数据分析（四）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042276&idx=2&sn=e3ee5c29c82e2ca3d7ebc99baa804399&chksm=bd7198ec8a0611fa45b0f94deb03bf5af26cf3b0a27a4ce7c6830fdeed0b770765183cd85e02#rd
从电流集中角度探究高压电缆缓冲层烧蚀问题,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042276&idx=3&sn=0e7f700e74c05d71740166da85bcdd73&chksm=bd7198ec8a0611fa8bbbc49ab6e674bf4d9fcf74b5f1c555f9bbae9c1b3d59342d8ddc2beedf#rd
要学电气工程，要进国家电网，报考这些学校！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042261&idx=1&sn=290696a1b730896525e46e332e45a6df&chksm=bd7198dd8a0611cb1a94dce5be0d3038912ac64b327cff0dfbf1ed90ac3b717aa7c3dbf5585e#rd
中国最新大学排名，Top50榜单来啦！中国十大名校有哪些？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042261&idx=2&sn=60db836098048e0480221ca15974623c&chksm=bd7198dd8a0611cbf2083eeb02271469498c07e651f9ec339f9e0b7fc4f59488879995377162#rd
在评价与选择SiC MOSFET器件时，需要关注哪些参数？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042261&idx=3&sn=8de27e99313e91bf286c38a187b4d1e4&chksm=bd7198dd8a0611cb2eae7e800fdfd13906ab692780d98f5c81386d39342b9089aef6e57c94d7#rd
速看，2021电气工程领域高被引学者榜单出炉!,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042217&idx=1&sn=2c3abaf6345adb5cabd49f4b9d3ecc3d&chksm=bd7198a18a0611b7729bb61d0b8fd9e6e7c7387d5650c01d107236ebd661963fccd9a3cfdc7d#rd
待遇一流的烟草录用人员，来自哪些高校哪些专业？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042217&idx=2&sn=f94b30a13231f95e5dcc2c52c49d0ff7&chksm=bd7198a18a0611b70ae88f72fd96b29193aaf14fe3db3ec947ebba36845986d32363aa7f5441#rd
知识分享：为什么电机有变频也会烧？如何避免？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042217&idx=3&sn=09b9887ca75954fd9c6769d6adf1eda3&chksm=bd7198a18a0611b76291825b1186b9bf75e574c5cea3a441e9eaad1c7793e8958fad0450bd44#rd
速看！电气最有价值的证书之一，如何复习注电效率最高？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042187&idx=1&sn=2e2784f8e565ac6889aabf25bed45217&chksm=bd7198838a061195775068a2699fcae54fdfd1e418023db60c45bfaa7ec0f9308577a3a7bed3#rd
今年，五大两网已有3项人事变动！全部毕业于名校！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042187&idx=2&sn=afd5e58a20a9fe0343fc326b2323bb1e&chksm=bd7198838a06119523b7a18035115b1e5897d0c907be7d5bd8fd797c84f6a7e9a24aaa00f6ee#rd
知识分享：电源基础总结性文章（你想要的都整理好了！）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042187&idx=3&sn=af1066e375a4ccfa1a93db7a2833be96&chksm=bd7198838a0611954d124360a8fd21255a6dbfd0d705f31da01858e2ebd63738ff85880279ab#rd
速看！2022最新电气与电子工程学科世界排名出炉！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042136&idx=1&sn=2b2ea469e5d9e7437e929f2e4b7442df&chksm=bd7198508a061146da50f65275a34b873a19d8f75a26e2583dd66ca4066d98e14141800daff5#rd
国网董事长与总经理双双赴重庆大学走访调研，暂未签合作协议,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042136&idx=2&sn=c60a18ef737cc89e14a49b6fd4f91d3c&chksm=bd7198508a061146ff8944645e9df85cb3f60c96253cdd7c2d2fdbcdbeed3f350a8c265d6bbc#rd
知识分享：变电站一次设备的巡视,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042136&idx=3&sn=19a647543237e023628b6490711a5fd4&chksm=bd7198508a06114623a75f8f594934e8d9647e9e1fc0cb02ba1191ec8ddb2206b9a222237069#rd
硕士70%+去了电网，东南大学电气工程学院毕业生就业质量报告！| 电气毕业去哪儿？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042100&idx=1&sn=5d3f054c7ab3912e4839c1488ab6ee6c&chksm=bd71983c8a06112a64c0f53c4c2752c2c51fa699ab120ccda856c30854804d74b711eb89af26#rd
祝贺，清华大学电机系获2022年“日内瓦国际发明特别展”多个奖项,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042100&idx=2&sn=4ea53fa4c9458f2bb26f7b80a248ced5&chksm=bd71983c8a06112a15e172bbfb6d1efc5e333e54108c8845aed5b86a538b801a40ca87dad0dd#rd
线路电压等级怎么看？教你秒识别~,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042100&idx=3&sn=f97709a24da3953fbb3b7d90f68bd3de&chksm=bd71983c8a06112af34d128b29bc119e15fc642d388c9ebff1842028db3df2403671583b4c40#rd
国网待遇较好的几个省公司2022第一批录取数据分析（六），部分公司人均薪酬约22万,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042057&idx=1&sn=7cd4812abbbe09c6862ccbde9c9d4c75&chksm=bd7198018a06111732fa7658f411d6cbea9a00b5ac90aaec79a440370db18a340a4e1688e5be#rd
祝贺，西南交通大学获批国家自然科学基金委员会与英国皇家学会合作交流项目！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042057&idx=2&sn=5917170a7f26388033ee28f79ce8f611&chksm=bd7198018a061117244575baf38df15e77cca4ca081b7a723ee74c0e0891d950cdd6d08be7e6#rd
99例电气实物接线高清彩图，值得收藏！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042057&idx=3&sn=22ee9b95c33a2232e2bdee1b8f0e2e56&chksm=bd7198018a061117433ccd89803b7ffc7a8bb59162a991659b6737dbe1e5ed869d1b7ab1b26b#rd
电气专业四大天书之电机学,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042028&idx=1&sn=127f5460dfcd14dc6b9ab8d83600bb00&chksm=bd7199e48a0610f2f6fe3e16a24328500fcb4f964cd8bf962d1dc8941225ed91c2a3a85e7b12#rd
牛！浙大电气校友担纲总设计师，浦江二号卫星发射取得圆满成功！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042028&idx=2&sn=c89f47ef81702ab39a8c67cc4b9e08c8&chksm=bd7199e48a0610f2cdde2823ba710cd20ca15a6ecc7fa3a1659a966b906a6c7c26d75712daa5#rd
新型电力系统、可再生能源发电等5张技术路线图！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651042028&idx=3&sn=764802a6b0136acc82f0917fa31240be&chksm=bd7199e48a0610f26ccad42665c2a9d0a94d21e49bc87ae61b7ed52189dc34ba75ba4dbff416#rd
祝贺，电气学子斩获全国特等奖！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041999&idx=1&sn=9db75d2ba1f865bb6cff23126dcaacf9&chksm=bd7199c78a0610d10e284a2134e606d081ef945a911d06cc72e39d170c686077fd44bdc6dff2#rd
速看，国网待遇较好的几个省公司2022第一批录取数据分析（四）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041999&idx=2&sn=dc4be0a4e82477a093cf698b958d4fa3&chksm=bd7199c78a0610d1f1f9d2d179fdbbad305f658e1d8a7412eee5de3faf256b5e52cee84b5995#rd
警钟长鸣！某电力公司110kV线路工程施工单位作业人员死亡事故,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041999&idx=3&sn=803f63d0844798d032682afea67c22f5&chksm=bd7199c78a0610d1f87c1f5c2007b86607c4ae5eb63c1bfca99d4442bda923846c3429e3c90f#rd
速看！国网湖北、湖南、河南电力2022第一批录取数据分析（五）,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041970&idx=1&sn=5553dbe92e52030cc9b50e77c0e8c837&chksm=bd7199ba8a0610accb030813b6d340a97d6b12d9654fe20e1242ff516378c508c26966149f45#rd
世界工业自动化公司行业前十名：西门子、ABB、施耐德...,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041970&idx=2&sn=d46ca3ee374ceeda3014f79c5fd00817&chksm=bd7199ba8a0610ac1c11ba90085d9466c6d3f4cbc352fe1d23b84d61dc485e2f5c8802050289#rd
断路器可以直接启动设备，接触器可以省掉了吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041970&idx=3&sn=7143552f54f4de01dd4e426f2fd7de78&chksm=bd7199ba8a0610ac9a6ab10ff3985c971ed99bdbe9db4bf1a7a1e22ba32a8cf6ae220f828bc7#rd
@所有电气人，500元话费券等你来签收！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041961&idx=1&sn=7d2f148d5ab02b30b14e2ed4e0fa3ff3&chksm=bd7199a18a0610b767d2e0112312686b9056493646b898ab35eb0fb95281528f65521478a08e#rd
中国华电领导层调整！华北电力大学校友任党组成员、副总经理！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041961&idx=2&sn=cc66d9c7f4d978fbfa15cda2bc658ca9&chksm=bd7199a18a0610b795fcaa3a142349d0ae004940dd3cd98dbe3fea79ab09ba7db1b29bd8871f#rd
电气知识分享：数据驱动的三相配电网络拓扑与线路参数辨识,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041961&idx=3&sn=2dd86caebdfc37bbecc47391f2929157&chksm=bd7199a18a0610b7b956c738216e5c96d0dc034212b6b3466b33ebe55fa000461c79ab778030#rd
统计了一下两所电气顶尖名校的考研数据，我们惊奇地发现…,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041936&idx=1&sn=7edcd62a866ecbae477588ba167b5bd5&chksm=bd7199988a06108e51d2394faf05b26c5300a167e63b6ab0f4a116011723e89bd437aabebf00#rd
速看！国家电网公司2022年第二批高校毕业生招聘开始啦！,http://mp.weixin.qq.com/s?__biz=MjM5NDUyMTE5MQ==&mid=2651041936&idx=2&sn=d132f7df8ee006ccb54a2eb33635cb9e&chksm=bd7199988a06108e05c6fb7510bb98cef1091294d050c8c367dda5cba347b8d0adef07b3d1e8#rd
